speaker,folder,file_name,prediction,reference
adler21a,adler,adler21a_103.325_8.25.wav," Uh, I mean, arm, leg and speaks all the time, all the time, all the time.",i mean arm leg and speaks all the time all the time all the time
adler21a,adler,adler21a_127.656_2.34.wav," to find out how you're talking is. Sure, sure.",okay sure sure
adler21a,adler,adler21a_141.626_0.63.wav, Sure.,sure
adler21a,adler,adler21a_144.829_2.04.wav, Lots of fun.,lots of fun
adler21a,adler,adler21a_148.224_20.88.wav," Uh... Well, it's funny for me and... Uh... David Stern?",well it's funny for me and firstnamed lastname
adler21a,adler,adler21a_181.095_10.95.wav," Me, I was, me and another guy whose name I don't, I do recall but",me me and another guy whose name i do recall but
adler21a,adler,adler21a_192.932_2.14.wav," Gary Davis, Gary Davis.",firstnameg lastname firstnameg lastname
adler21a,adler,adler21a_195.497_0.46.wav, I think so.,i think so
adler21a,adler,adler21a_196.968_4.74.wav, is medicine.,is medicine
adler21a,adler,adler21a_201.753_7.68.wav, He's Siren and he is 911.,he's siren and he is nineoneone
adler21a,adler,adler21a_210.657_1.42.wav, and it's funny.,and it's funny
adler21a,adler,adler21a_213.877_13.55.wav," Uh, patient is very, um, very like,",patient is very very like arm
adler21a,adler,adler21a_229.359_6.19.wav, His arm is curled and the feet is curled.,arm its arm is curled and the feet is curled
adler21a,adler,adler21a_235.598_7.58.wav, and it's very curled.,it's very curled
adler21a,adler,adler21a_244.27_4.47.wav," and very like not talk, not nothing, nothing.",and very like not not nothing nothing
adler21a,adler,adler21a_250.099_5.79.wav," And I don't know, me or Gary or both laugh.",and i don't know me or gary or both laugh
adler21a,adler,adler21a_257.055_1.241.wav," Beats me, but laugh.",me beats me but laugh
adler21a,adler,adler21a_260.502_3.92.wav," and laugh like a lot, a lot, a lot, a lot.",and laugh like lot a lot a lot a lot a lot
adler21a,adler,adler21a_264.991_3.67.wav," I don't know why, but it's funny, something I got.",i don't know why but it's funny at something yet
adler21a,adler,adler21a_270.352_3.76.wav, and IV stick.,and i v stick
adler21a,adler,adler21a_276.335_14.8.wav," Every time me and Gary... Sick? Nothing. Leg, arm, neck? Nothing.",into arm every time me and gary stick nothing leg arm neck nothing
adler21a,adler,adler21a_291.575_3.0.wav," No, it's nothing, nothing, nothing.",no is nothing nothing nothing
adler21a,adler,adler21a_295.403_1.32.wav, very small,very small
adler21a,adler,adler21a_298.567_6.43.wav," Very funny, I don't know why, but it's funny.",very funny i don't why but it's funny
adler21a,adler,adler21a_311.615_0.66.wav," Oh, that's okay.",no that's okay
adler21a,adler,adler21a_313.225_6.87.wav," Um, yeah, some more or?",yeah some more or
adler21a,adler,adler21a_325.739_0.74.wav, Yeah.,yeah
adler21a,adler,adler21a_328.999_0.33.wav, Yeah.,yeah
adler21a,adler,adler21a_347.64_0.37.wav, Mm-hmm.,mhm
adler21a,adler,adler21a_350.628_0.45.wav, Yes.,yes
adler21a,adler,adler21a_360.421_2.76.wav, Bob is kicking a sucker.,bob is kicking a soccer
adler21a,adler,adler21a_364.722_11.37.wav, and kicking the soccer and um and kicking a,and kicking the soccer and and kicking a
adler21a,adler,adler21a_378.86_12.37.wav, The house is... The house is... is... football is... crash the cart.,socce crash the cart
adler21a,adler,adler21a_393.477_13.67.wav, and inside the Robert is,and inside robert is it's
adler21a,adler,adler21a_408.181_1.11.wav, What's going on?,whoa what's going on
adler21a,adler,adler21a_409.5_5.72.wav, because soccer is crashing the lamp.,because soccer is crashing the lamp
adler21a,adler,adler21a_417.587_4.96.wav, and Bob is looking outside.,and bob is looking outside
adler21a,adler,adler21a_423.3_6.05.wav, and see something was wrong.,and see something was wrong
adler21a,adler,adler21a_447.928_1.47.wav, The boy is...,the boy is
adler21a,adler,adler21a_450.316_0.58.wav, No thank you.,no thank you
adler21a,adler,adler21a_451.063_7.53.wav," it's okay with the rain. It's raining, it's cloudy but that's all.",i'm it's okay with is cloudly but that's all
adler21a,adler,adler21a_462.05_5.91.wav," And then the boy is walking and drop, drop, drop, drop.",and then boy is walking and dropo dropo dropo dropo
adler21a,adler,adler21a_468.284_6.38.wav, and then raining hard.,and then raining hard
adler21a,adler,adler21a_475.458_4.66.wav," and the boy running inside and say,",and the boy running inside and say
adler21a,adler,adler21a_481.423_2.29.wav," Yeah, sorry about that.",yeah sorry about that
adler21a,adler,adler21a_485.037_3.48.wav, I am covered with rain.,i am covered with rain
adler21a,adler,adler21a_489.528_10.08.wav, and the mom is very wrong.,and the mom is is very wrong
adler21a,adler,adler21a_505.31_2.8.wav, It's a...,it's it's mhm
adler21a,adler,adler21a_509.085_7.43.wav," Anyway, and then he- a boy is walking to the bus.",anyway and then he boy is walking to the bus
adler21a,adler,adler21a_517.602_8.881.wav, but also he is... Umbrella.,but also he is umbrella
adler21a,adler,adler21a_610.002_1.08.wav, Barking barking barking.,barking barking barking
adler21a,adler,adler21a_613.058_4.32.wav," Uh, okay.",okay
adler21a,adler,adler21a_619.081_14.25.wav, And the cat is,and the cat is very not afraid
adler21a,adler,adler21a_641.052_6.7.wav, But the downstairs is girl is,but the downstairs is girl is
adler21a,adler,adler21a_648.834_1.67.wav," Come back, come back, come back.",come back
adler21a,adler,adler21a_652.325_10.37.wav, but she is calling a fireman.,but she some she she is calling two firemen
adler21a,adler,adler21a_665.53_0.47.wav, and save,and say
adler21a,adler,adler21a_666.404_7.72.wav, Please help me because kitty cat is upstairs.,please help me because kitty cat is upstairs
adler21a,adler,adler21a_675.509_11.34.wav," So he, she, he, two firemen is racing to go, go to",so he she he two firemen is racing to go go to
adler21a,adler,adler21a_689.86_27.83.wav," She, they, is, both, stairs, ladder, to bring the tree, both,",she they is both ladder ladder ladder to bring the tree both
adler21a,adler,adler21a_720.587_0.72.wav, Something I guess.,something i guess
adler21a,adler,adler21a_740.441_7.93.wav," The flooding, the flooding is very rapid.",the flooding is very rapid
adler21a,adler,adler21a_749.339_21.45.wav, and the girl is tight to the trunk and screaming.,and the girl is tight to the trunk and and screaming
adler21a,adler,adler21a_773.066_19.28.wav," And the one guy who's a fireman or something like that, he was... he is racing now, walking, because very flooding.",and the one guy who's fireman or something like that he is walking because very flooding
adler21a,adler,adler21a_793.831_12.39.wav, but he is covered by life jackets and stuff like that,but he is covered by lifejackets and stuff like that
adler21a,adler,adler21a_807.606_7.44.wav," Um, anyways, he is going slow, but steadily.",anyways he is going slow but steadily
adler21a,adler,adler21a_815.923_1.34.wav, And that's it.,and that's it
adler21a,adler,adler21a_827.231_0.36.wav, Yes.,yes
adler21a,adler,adler21a_923.982_22.34.wav," Before, little girl, Cinderella, is and two girls is twins. The three is not twins, but twins.",before little girl cinderella is and two girls is sisters the two three is not twins sisters
adler21a,adler,adler21a_948.4_10.96.wav," She... three is friend, roommate, sister, and mom also.",she three is sister sister sister and mom also
adler21a,adler,adler21a_960.279_10.66.wav, And mom and two of them are very cruel.,and mom and two of them are very very cruel
adler21a,adler,adler21a_972.523_2.36.wav, and the other one is kind.,and the other one is kind
adler21a,adler,adler21a_976.983_9.67.wav," And then later on, like much early, much later on, like",and then later on like later much later on like like years went by
adler21a,adler,adler21a_995.146_8.08.wav, and she is very sweet but very... has to work.,and she she is very sweet but very hasta work
adler21a,adler,adler21a_1003.993_23.14.wav," And twin brother to sister is very cruel, but very cruel and very cold.",and two sister two sister is very cruel and very cold
adler21a,adler,adler21a_1029.309_12.71.wav, uh... and he she is looking at the castle and looking,and she she is looking at the castle and looking
adler21a,adler,adler21a_1043.53_7.7.wav, um anyway so he uh let her open up,anyway so he letter open up
adler21a,adler,adler21a_1052.088_2.34.wav, and mom and two sisters say,and mom and two sisters say
adler21a,adler,adler21a_1054.784_2.35.wav," Oh my god, it's a castle.",oh my god it's a castle
adler21a,adler,adler21a_1057.772_1.87.wav, and,and
adler21a,adler,adler21a_1065.26_0.47.wav, Yes.,yes
adler21a,adler,adler21a_1066.684_9.94.wav, And then Cinderella also wanted to go.,and and then cinderella also wanted to go
adler21a,adler,adler21a_1077.986_9.3.wav, But the... So he... She is dressing up.,so she she is dressing up
adler21a,adler,adler21a_1088.701_12.14.wav, and but all of a sudden to sister and mom is taking his clothes like tearing it,and but all of a sudden one two sisters and mom is taking her clothes like tearing it
adler21a,adler,adler21a_1102.35_3.21.wav, and Sunrila is very sad.,and cinderella is very sad
adler21a,adler,adler21a_1107.178_17.83.wav," And then later on, the cat and dog and mouse, three-mouth, is like",and then later on the cat and dog and mouse three mice is is like
adler21a,adler,adler21a_1125.78_7.74.wav, and it is a switch around.,and it is a switch around
adler21a,adler,adler21a_1134.845_4.95.wav, and cat is horse,and cat is horse
adler21a,adler,adler21a_1140.783_1.49.wav, big muscular horse.,big muscular horse
adler21a,adler,adler21a_1143.434_18.74.wav, and pumpkin was switch around and carriage now,and and pumpkin was switch around and carriage now
adler21a,adler,adler21a_1163.012_5.53.wav, and three three three mouse is switch around,and three three mice is switch around
adler21a,adler,adler21a_1168.593_9.37.wav, and very... men... men is... men is very nice.,and very men men is very nice
adler21a,adler,adler21a_1179.21_11.35.wav," And he, she is also very, very, very, very, very, very, very, very, very, very, very,",and she she is also very very very very very very oh god beautiful
adler21a,adler,adler21a_1207.352_6.93.wav," So anyway, she walked to the ball screen, ball...",so anyway she walk to the ballroom ballroom
adler21a,adler,adler21a_1216.442_3.21.wav, and he is,and he is
adler21a,adler,adler21a_1220.018_2.12.wav," My god, it's beautiful.",oh my god it's beautiful
adler21a,adler,adler21a_1264.155_1.54.wav, and then he,and then she she is
adler21a,adler,adler21a_1267.116_4.38.wav," Oh my god, it's 1230.",oh my god it's oh twelve thirty
adler21a,adler,adler21a_1272.644_1.5.wav, and she is,and she is
adler21a,adler,adler21a_1275.228_3.77.wav," I'm so sorry, but say goodbye.",i'm so sorry but say goodbye
adler21a,adler,adler21a_1279.1_22.02.wav," and she running to the building, the horse and buggy and stuff I guess, and running away.",and she running to the horse and buggy and stuff like that and running away
adler21a,adler,adler21a_1302.354_18.93.wav, and he is but he she he he is glass the glass glass shoes glass shoes,but he he he he is glass glass shoes
adler21a,adler,adler21a_1322.614_0.54.wav, something like that.,something like that
adler21a,adler,adler21a_1324.299_10.27.wav, And she is and later on today tomorrow is she is Cinderella is,and later on today tomorrow is she she cinderella is plain
adler21a,adler,adler21a_1336.175_3.93.wav, and knock knock,and knock knock
adler21a,adler,adler21a_1340.924_1.04.wav, there,who's there
adler21a,adler,adler21a_1342.565_1.81.wav, Please come in.,please come in
adler21a,adler,adler21a_1344.745_12.52.wav, and man is shoes,and man is shoes
adler21a,adler,adler21a_1357.43_15.63.wav, and uh... Dov he is glass barons glass crystal,and he is slipper glass slipper
adler21a,adler,adler21a_1374.017_14.99.wav," and one sister is small and two is short, fat, big",and one sister is small and two is short fat big
adler21a,adler,adler21a_1389.773_6.37.wav," and then he sees Cinderella and says,",and and then he sees cinderella and say
adler21a,adler,adler21a_1396.549_0.98.wav, Please come in.,please come in
adler21a,adler,adler21a_1398.36_4.22.wav, and she is the down,and she she is sit down
adler21a,adler,adler21a_1402.694_5.98.wav, and shoot glass,and shoe glass slipper fits
adler21a,adler,adler21a_1411.745_4.2.wav," And then later on, ta-da, married.",and and then later on married
adler21a,adler,adler21a_1416.456_0.39.wav, That's all.,and that's all
adler21a,adler,adler21a_1429.521_1.92.wav, It's funny.,that's funny
adler21a,adler,adler21a_1432.438_5.17.wav," One, two, two weeks ago, I made the same thing.",one two two weeks ago i made the same thing
adler21a,adler,adler21a_1470.88_9.29.wav, um I was bread two bread and one two,i was bread two bread and one two
adler21a,adler,adler21a_1480.861_2.96.wav, It's one two is the same.,it's one two is the same
adler21a,adler,adler21a_1484.831_17.19.wav," And first I take peanut butter, peanut butter, and put it on the bread.",and first i take peanut butter and put it on the bread
adler21a,adler,adler21a_1503.465_4.61.wav, And then another one was jelly.,and then another one was jelly
adler21a,adler,adler21a_1508.704_7.77.wav, And I was put on the bed also.,and i was put it on the bread also
adler21a,adler,adler21a_1517.418_6.39.wav, And then take the peanut butter and the jelly and flat.,and then take the peanut butter and the jelly and flat
adler21a,adler,adler21a_1526.238_0.64.wav, And that's all.,and that's all
adler21a,adler,adler21a_1545.628_1.24.wav, Very big house.,very big house
adler21a,adler,adler21a_1551.64_0.31.wav, com,comb
adler21a,adler,adler21a_1557.337_16.44.wav, Toothbrush.,no toothbrush
adler21a,adler,adler21a_1574.412_1.13.wav," Nah, not really.",nah not really
adler21a,adler,adler21a_1577.367_3.69.wav, What?,no toothbrush
adler21a,adler,adler21a_1581.492_0.73.wav, Okay.,okay never mind
adler21a,adler,adler21a_1589.632_0.49.wav," No, I know.",no i know
adler21a,adler,adler21a_1590.613_3.03.wav, There we go.,here we go
adler21a,adler,adler21a_1595.202_1.07.wav, That's,want this
adler21a,adler,adler21a_1597.493_8.15.wav, Um... Octopus.,octopus
adler21a,adler,adler21a_1607.593_6.61.wav," So, I'm going to start with the first one.",come on
adler21a,adler,adler21a_1631.008_3.39.wav, outside the,outside the swipe
adler21a,adler,adler21a_1638.723_0.59.wav, One second.,one second
adler21a,adler,adler21a_1641.191_2.49.wav, outside,outside
adler21a,adler,adler21a_1647.59_0.49.wav, Go ahead.,go ahead
adler21a,adler,adler21a_1651.842_0.45.wav, bench.,bench
adler21a,adler,adler21a_1654.993_0.5.wav," Okay, fine.",okay fine
adler21a,adler,adler21a_1657.757_3.68.wav," Kate, no Kate.",volcano not cape
adler21a,adler,adler21a_1672.173_2.94.wav, Volcano?,volcano
adler21a,adler,adler21a_1682.704_5.84.wav," Um, canoe.",canoe
adler21a,adler,adler21a_1692.293_3.84.wav, Beaver.,beaver
adler21a,adler,adler21a_1704.032_2.78.wav, Cactus.,cactus
adler21a,adler,adler21a_1729.756_3.53.wav, Answer,it's there
adler21a,adler,adler21a_1740.116_0.69.wav, and now.,no
adler21a,adler,adler21a_1743.353_2.11.wav, Come on.,come on
adler21a,adler,adler21a_1752.539_5.5.wav, Can I... Can I get...,hammock
adler21a,adler,adler21a_1776.584_2.85.wav, Five... five seconds.,five five seconds
adler21a,adler,adler21a_1782.183_14.43.wav, Can I... Can I... Can I... Come on. Can I...,come on
adler21a,adler,adler21a_1798.983_0.52.wav, hammock.,hammock
adler21a,adler,adler21a_1804.786_0.55.wav, Every time.,every time
adler21a,adler,adler21a_1808.542_6.5.wav, and a stethoscope,stethoscope
adler21a,adler,adler21a_1819.699_0.63.wav, unicorn.,unicorn
adler21a,adler,adler21a_1825.828_14.02.wav, Um... tripod?,tripod
adler21a,adler,adler21a_1843.974_0.71.wav, Fim!,sphinx
adler21a,adler,adler21a_1848.399_2.79.wav, um,palette
adler21a,adler,adler21a_1852.832_20.42.wav," Paint. Paint, paint, paint, paint.",palette pallette palette pallette pallette pallette
adler21a,adler,adler21a_1873.923_2.73.wav, uh... pete pete left pete paintbrush,palette
adler21a,adler,adler21a_1880.054_0.5.wav, Palettes.,palette
adler25a,adler,adler25a_5.472_0.34.wav, Yep.,yeah
adler25a,adler,adler25a_8.261_3.9.wav, វ្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,so no
adler25a,adler,adler25a_13.107_4.13.wav," No, not caught.",no not good
adler25a,adler,adler25a_23.042_0.42.wav, Yeah.,yeah
adler25a,adler,adler25a_23.966_13.06.wav, and six years ago.,and a six six years ago
adler25a,adler,adler25a_39.905_8.52.wav, You,you i i
adler25a,adler,adler25a_57.098_0.33.wav, Yeah.,yeah
adler25a,adler,adler25a_57.654_21.71.wav, And I have a drug on people.,and i i have a stroke strokeonja
adler25a,adler,adler25a_80.785_16.64.wav, I have a drug at home.,i have a stroke at home home home
adler25a,adler,adler25a_108.816_0.54.wav, Yes.,yes
adler25a,adler,adler25a_109.759_13.0.wav," and in the arms of the dead,",and and
adler25a,adler,adler25a_129.0_2.33.wav, Der Ender.,yeah in the afternoon
adler25a,adler,adler25a_142.271_8.68.wav, and shopping.,and and shopping
adler25a,adler,adler25a_151.736_0.43.wav, Yeah.,yeah
adler25a,adler,adler25a_154.125_9.42.wav, and no embalmed,and no ambulance
adler25a,adler,adler25a_163.942_11.71.wav," And I remember Osbigo, Osbigo, Osbigo, Osbigo, Osbigo,",and i remember hospital hospital
